image_name,HR,SBP,DBP,MAP,SPO2,RR,HR_W,RR_W,SPO2_W
hcgranchi_sicu_mon--326_2022_11_22_13_1_29.jpeg,"[0.728515625, 0.10694444444444444, 0.06640625, 0.08888888888888889]",,,"[0.848828125, 0.20902777777777778, 0.06015625, 0.059722222222222225]","[0.7421875, 0.42569444444444443, 0.0828125, 0.09583333333333334]","[0.7265625, 0.5263888888888889, 0.053125, 0.09166666666666666]","[0.324609375, 0.2833333333333333, 0.62265625, 0.1]","[0.325390625, 0.5083333333333333, 0.62265625, 0.08055555555555556]","[0.323828125, 0.41805555555555557, 0.62109375, 0.08888888888888889]"
hcgranchi_sicu_mon--326_2022_11_19_0_0_21.jpeg,"[0.77890625, 0.18125, 0.0703125, 0.09583333333333334]","[0.777734375, 0.29375, 0.05859375, 0.06805555555555555]","[0.87578125, 0.29583333333333334, 0.0484375, 0.06388888888888888]","[0.96953125, 0.2826388888888889, 0.0265625, 0.04027777777777778]","[0.78984375, 0.5479166666666667, 0.0828125, 0.09861111111111111]","[0.773046875, 0.6701388888888888, 0.06796875, 0.09861111111111111]","[0.346875, 0.1673611111111111, 0.65625, 0.09861111111111111]","[0.35, 0.6506944444444445, 0.675, 0.07361111111111111]","[0.3484375, 0.5486111111111112, 0.6703125, 0.10833333333333334]"
hcgranchi_sicu_mon--326_2022_11_23_0_1_31.jpeg,"[0.7421875, 0.11527777777777778, 0.06875, 0.08611111111111111]","[0.74296875, 0.2111111111111111, 0.0640625, 0.06388888888888888]","[0.83828125, 0.2125, 0.05, 0.06666666666666667]","[0.927734375, 0.2048611111111111, 0.02890625, 0.04027777777777778]","[0.74453125, 0.4236111111111111, 0.06875, 0.08611111111111111]","[0.744921875, 0.525, 0.07265625, 0.09444444444444444]","[0.329296875, 0.2972222222222222, 0.63828125, 0.10277777777777777]","[0.330859375, 0.5111111111111111, 0.63515625, 0.08611111111111111]","[0.33125, 0.425, 0.6375, 0.06666666666666667]"
hcgranchi_sicu_mon--326_2022_11_15_3_0_46.jpeg,"[0.807421875, 0.14652777777777778, 0.08359375, 0.09305555555555556]","[0.791015625, 0.25555555555555554, 0.05859375, 0.06944444444444445]","[0.88828125, 0.25416666666666665, 0.0421875, 0.06111111111111111]","[0.98515625, 0.25, 0.01875, 0.044444444444444446]","[0.80390625, 0.4951388888888889, 0.084375, 0.09861111111111111]","[0.78828125, 0.6104166666666667, 0.059375, 0.10416666666666667]","[0.351953125, 0.35138888888888886, 0.68515625, 0.1]","[0.345703125, 0.5895833333333333, 0.66171875, 0.09305555555555556]","[0.353515625, 0.49236111111111114, 0.69609375, 0.07361111111111111]"
hcgranchi_sicu_mon--326_2022_11_23_5_0_55.jpeg,"[0.73046875, 0.11388888888888889, 0.06875, 0.08055555555555556]",,"[0.822265625, 0.20972222222222223, 0.04140625, 0.058333333333333334]","[0.91875, 0.2013888888888889, 0.03125, 0.03611111111111111]","[0.733203125, 0.41388888888888886, 0.06640625, 0.08055555555555556]","[0.73203125, 0.5131944444444444, 0.0625, 0.08194444444444444]","[0.33359375, 0.2826388888888889, 0.640625, 0.09027777777777778]","[0.330078125, 0.48819444444444443, 0.62890625, 0.0763888888888889]","[0.3296875, 0.3909722222222222, 0.6328125, 0.09583333333333334]"
hcgranchi_sicu_mon--326_2022_11_15_5_0_21.jpeg,"[0.8109375, 0.1423611111111111, 0.0890625, 0.09583333333333334]",,,"[0.9125, 0.2534722222222222, 0.0484375, 0.059722222222222225]","[0.80703125, 0.4847222222222222, 0.0859375, 0.08888888888888889]","[0.791796875, 0.5972222222222222, 0.05546875, 0.09166666666666666]","[0.35703125, 0.34791666666666665, 0.678125, 0.10694444444444444]","[0.36171875, 0.5805555555555556, 0.6703125, 0.08888888888888889]","[0.36015625, 0.4798611111111111, 0.675, 0.09583333333333334]"
hcgranchi_sicu_mon--326_2022_11_12_16_0_20.jpeg,"[0.781640625, 0.16527777777777777, 0.06796875, 0.09444444444444444]",,,"[0.906640625, 0.2777777777777778, 0.06015625, 0.06388888888888888]","[0.78515625, 0.5145833333333333, 0.0828125, 0.09027777777777778]","[0.766796875, 0.6326388888888889, 0.05546875, 0.09027777777777778]","[0.350390625, 0.375, 0.66328125, 0.1]","[0.348828125, 0.6215277777777778, 0.65078125, 0.07361111111111111]","[0.348828125, 0.5236111111111111, 0.65546875, 0.09444444444444444]"
hcgranchi_sicu_mon--326_2022_11_15_4_30_23.jpeg,"[0.79140625, 0.15416666666666667, 0.08125, 0.09166666666666666]",,,"[0.9015625, 0.2611111111111111, 0.0578125, 0.06388888888888888]","[0.7921875, 0.4888888888888889, 0.08125, 0.08888888888888889]","[0.7796875, 0.5972222222222222, 0.0578125, 0.08888888888888889]","[0.35546875, 0.3645833333333333, 0.675, 0.10694444444444444]","[0.358203125, 0.5979166666666667, 0.66640625, 0.08194444444444444]","[0.35859375, 0.5083333333333333, 0.665625, 0.06944444444444445]"
hcgranchi_sicu_mon--326_2022_11_14_11_30_34.jpeg,"[0.763671875, 0.15208333333333332, 0.06484375, 0.10416666666666667]","[0.76640625, 0.2847222222222222, 0.0578125, 0.06666666666666667]","[0.86796875, 0.28541666666666665, 0.040625, 0.07083333333333333]","[0.96796875, 0.27291666666666664, 0.0234375, 0.043055555555555555]","[0.769140625, 0.5791666666666667, 0.06484375, 0.1]","[0.76796875, 0.7125, 0.05625, 0.1111111111111111]","[0.3796875, 0.4013888888888889, 0.546875, 0.11388888888888889]","[0.340625, 0.7090277777777778, 0.5171875, 0.10694444444444444]","[0.378515625, 0.5708333333333333, 0.59765625, 0.12222222222222222]"
hcgranchi_sicu_mon--326_2022_11_15_6_30_36.jpeg,"[0.778515625, 0.14097222222222222, 0.07578125, 0.09027777777777778]",,,,"[0.7796875, 0.49583333333333335, 0.08125, 0.09166666666666666]","[0.768359375, 0.61875, 0.05546875, 0.09027777777777778]","[0.341796875, 0.36180555555555555, 0.66796875, 0.09861111111111111]","[0.342578125, 0.6090277777777777, 0.66015625, 0.08472222222222223]","[0.3421875, 0.5097222222222222, 0.6640625, 0.08055555555555556]"
hcgranchi_sicu_mon--326_2022_11_11_1_1_7.jpeg,"[0.78515625, 0.1361111111111111, 0.0671875, 0.09166666666666666]","[0.775390625, 0.23958333333333334, 0.04453125, 0.06527777777777778]","[0.8796875, 0.2465277777777778, 0.0484375, 0.06805555555555555]","[0.971484375, 0.23819444444444443, 0.02109375, 0.0375]","[0.795703125, 0.4708333333333333, 0.08046875, 0.10277777777777777]","[0.776953125, 0.5861111111111111, 0.04921875, 0.10277777777777777]","[0.375, 0.3298611111111111, 0.6015625, 0.09861111111111111]","[0.347265625, 0.5701388888888889, 0.58984375, 0.09583333333333334]","[0.353515625, 0.4583333333333333, 0.61953125, 0.09166666666666666]"
hcgranchi_sicu_mon--326_2022_11_22_11_2_2.jpeg,"[0.71484375, 0.10416666666666667, 0.059375, 0.08333333333333333]","[0.715234375, 0.20277777777777778, 0.05546875, 0.05555555555555555]","[0.8046875, 0.19930555555555557, 0.0421875, 0.05416666666666667]","[0.89453125, 0.19027777777777777, 0.0234375, 0.03333333333333333]","[0.7328125, 0.4222222222222222, 0.0765625, 0.08333333333333333]","[0.7171875, 0.5284722222222222, 0.0484375, 0.09305555555555556]","[0.3171875, 0.29444444444444445, 0.6109375, 0.08611111111111111]","[0.316015625, 0.5215277777777778, 0.57421875, 0.05694444444444444]","[0.3125, 0.42916666666666664, 0.603125, 0.08611111111111111]"
hcgranchi_sicu_mon--326_2022_11_13_21_30_35.jpeg,"[0.781640625, 0.15069444444444444, 0.07890625, 0.09861111111111111]","[0.762890625, 0.26805555555555555, 0.04609375, 0.06111111111111111]","[0.868359375, 0.2659722222222222, 0.04140625, 0.0625]","[0.963671875, 0.24930555555555556, 0.02421875, 0.034722222222222224]","[0.782421875, 0.5208333333333334, 0.08046875, 0.09722222222222222]","[0.76640625, 0.6444444444444445, 0.05, 0.10277777777777777]","[0.349609375, 0.4013888888888889, 0.64765625, 0.10555555555555556]","[0.352734375, 0.6479166666666667, 0.61640625, 0.10416666666666667]","[0.3546875, 0.54375, 0.6140625, 0.06805555555555555]"
hcgranchi_sicu_mon--326_2022_11_14_11_0_32.jpeg,"[0.7734375, 0.13958333333333334, 0.0671875, 0.09305555555555556]","[0.771875, 0.25625, 0.0578125, 0.05694444444444444]","[0.870703125, 0.25277777777777777, 0.04453125, 0.06666666666666667]","[0.96640625, 0.24027777777777778, 0.0234375, 0.03888888888888889]","[0.77109375, 0.5138888888888888, 0.06875, 0.09444444444444444]","[0.771875, 0.6395833333333333, 0.0515625, 0.09305555555555556]","[0.377734375, 0.3888888888888889, 0.57890625, 0.09722222222222222]","[0.365234375, 0.6472222222222223, 0.58984375, 0.11944444444444445]","[0.403125, 0.5256944444444445, 0.4796875, 0.09861111111111111]"
hcgranchi_sicu_mon--326_2022_11_19_8_30_33.jpeg,"[0.770703125, 0.17777777777777778, 0.07109375, 0.09444444444444444]","[0.766015625, 0.29583333333333334, 0.05546875, 0.06388888888888888]","[0.866796875, 0.29444444444444445, 0.04765625, 0.06388888888888888]","[0.96171875, 0.2798611111111111, 0.0265625, 0.04027777777777778]","[0.769921875, 0.5604166666666667, 0.06796875, 0.09861111111111111]","[0.7703125, 0.6833333333333333, 0.0703125, 0.09444444444444444]","[0.342578125, 0.4236111111111111, 0.64765625, 0.09166666666666666]","[0.34609375, 0.6840277777777778, 0.6453125, 0.07361111111111111]","[0.34453125, 0.575, 0.64375, 0.08888888888888889]"
hcgranchi_sicu_mon--326_2022_11_12_10_30_53.jpeg,"[0.796875, 0.1736111111111111, 0.0828125, 0.10833333333333334]","[0.7796875, 0.2875, 0.0546875, 0.06944444444444445]","[0.882421875, 0.2875, 0.04609375, 0.06944444444444445]","[0.978125, 0.28055555555555556, 0.0234375, 0.03888888888888889]","[0.7890625, 0.5472222222222223, 0.0859375, 0.1111111111111111]","[0.776953125, 0.6736111111111112, 0.06484375, 0.1]","[0.35078125, 0.40069444444444446, 0.6578125, 0.09861111111111111]","[0.35625, 0.66875, 0.6703125, 0.06805555555555555]","[0.35234375, 0.5618055555555556, 0.6828125, 0.07083333333333333]"
hcgranchi_sicu_mon--326_2022_11_14_21_30_58.jpeg,"[0.790625, 0.16041666666666668, 0.08125, 0.09861111111111111]","[0.774609375, 0.27361111111111114, 0.06328125, 0.06666666666666667]",,,"[0.780859375, 0.5152777777777777, 0.08046875, 0.09166666666666666]","[0.7640625, 0.6326388888888889, 0.053125, 0.09861111111111111]","[0.34453125, 0.37430555555555556, 0.6625, 0.13472222222222222]","[0.344140625, 0.6125, 0.65546875, 0.10277777777777777]","[0.343359375, 0.49930555555555556, 0.65390625, 0.10694444444444444]"
hcgranchi_sicu_mon--326_2022_11_12_7_30_21.jpeg,"[0.79765625, 0.16944444444444445, 0.0734375, 0.09166666666666666]","[0.780859375, 0.27847222222222223, 0.04921875, 0.0625]","[0.881640625, 0.28402777777777777, 0.04140625, 0.059722222222222225]","[0.976953125, 0.2833333333333333, 0.02421875, 0.03611111111111111]","[0.7703125, 0.6395833333333333, 0.0671875, 0.09305555555555556]",,"[0.381640625, 0.36875, 0.50703125, 0.10416666666666667]","[0.3609375, 0.6104166666666667, 0.51875, 0.07083333333333333]","[0.34609375, 0.5083333333333333, 0.5984375, 0.12222222222222222]"
hcgranchi_sicu_mon--326_2022_11_21_20_1_7.jpeg,"[0.710546875, 0.12083333333333333, 0.05859375, 0.08611111111111111]","[0.715625, 0.22569444444444445, 0.0609375, 0.06805555555555555]","[0.8078125, 0.22291666666666668, 0.04375, 0.059722222222222225]","[0.901953125, 0.20972222222222223, 0.03359375, 0.044444444444444446]",,"[0.716015625, 0.5666666666666667, 0.05546875, 0.08888888888888889]","[0.31328125, 0.33194444444444443, 0.615625, 0.08611111111111111]","[0.31015625, 0.5645833333333333, 0.6125, 0.0763888888888889]",
hcgranchi_sicu_mon--326_2022_11_13_13_0_53.jpeg,"[0.78046875, 0.16458333333333333, 0.06875, 0.09583333333333334]","[0.776953125, 0.2763888888888889, 0.05390625, 0.06944444444444445]","[0.876953125, 0.2798611111111111, 0.04296875, 0.06805555555555555]","[0.971875, 0.27569444444444446, 0.028125, 0.04027777777777778]","[0.785546875, 0.5243055555555556, 0.08046875, 0.09583333333333334]","[0.76875, 0.6430555555555556, 0.05625, 0.10277777777777777]","[0.356640625, 0.3659722222222222, 0.67265625, 0.11805555555555555]","[0.34921875, 0.6090277777777777, 0.65625, 0.10416666666666667]","[0.349609375, 0.5097222222222222, 0.65859375, 0.1]"
hcgranchi_sicu_mon--326_2022_11_15_4_0_31.jpeg,"[0.76171875, 0.21875, 0.08125, 0.09861111111111111]",,,"[0.88125, 0.3326388888888889, 0.05625, 0.06805555555555555]","[0.775390625, 0.6006944444444444, 0.08359375, 0.09861111111111111]","[0.76328125, 0.7284722222222222, 0.05625, 0.10416666666666667]","[0.3234375, 0.48333333333333334, 0.625, 0.11666666666666667]","[0.33203125, 0.7368055555555556, 0.6328125, 0.09583333333333334]","[0.3296875, 0.6326388888888889, 0.63125, 0.10416666666666667]"
hcgranchi_sicu_mon--326_2022_11_13_23_0_32.jpeg,"[0.7828125, 0.14583333333333334, 0.0671875, 0.09722222222222222]","[0.780078125, 0.2625, 0.05703125, 0.06944444444444445]","[0.878125, 0.2625, 0.040625, 0.06666666666666667]","[0.973046875, 0.25, 0.02421875, 0.041666666666666664]","[0.790234375, 0.5145833333333333, 0.08359375, 0.10138888888888889]","[0.775, 0.6375, 0.065625, 0.09722222222222222]","[0.380078125, 0.38055555555555554, 0.57578125, 0.12222222222222222]","[0.372265625, 0.6270833333333333, 0.56796875, 0.09861111111111111]","[0.37890625, 0.5090277777777777, 0.6296875, 0.10138888888888889]"
hcgranchi_sicu_mon--326_2022_11_16_8_1_52.jpeg,"[0.794921875, 0.14375, 0.07890625, 0.09583333333333334]",,,"[0.902734375, 0.26458333333333334, 0.06015625, 0.07361111111111111]","[0.7734375, 0.5055555555555555, 0.0640625, 0.09166666666666666]","[0.7703125, 0.6243055555555556, 0.065625, 0.09861111111111111]","[0.338671875, 0.3506944444444444, 0.64140625, 0.1125]","[0.34296875, 0.6055555555555555, 0.64375, 0.1]","[0.340234375, 0.49027777777777776, 0.64296875, 0.08611111111111111]"
hcgranchi_sicu_mon--326_2022_11_15_2_30_24.jpeg,"[0.78203125, 0.19236111111111112, 0.084375, 0.09861111111111111]","[0.770703125, 0.3215277777777778, 0.05703125, 0.0763888888888889]","[0.87109375, 0.3111111111111111, 0.04375, 0.06111111111111111]","[0.973046875, 0.29305555555555557, 0.03046875, 0.03888888888888889]","[0.78984375, 0.5868055555555556, 0.08125, 0.10694444444444444]","[0.775390625, 0.7208333333333333, 0.05078125, 0.10555555555555556]","[0.3359375, 0.47430555555555554, 0.60625, 0.15416666666666667]","[0.344140625, 0.7291666666666666, 0.62734375, 0.1111111111111111]","[0.347265625, 0.6263888888888889, 0.64765625, 0.08611111111111111]"
hcgranchi_sicu_mon--326_2022_11_11_6_30_43.jpeg,"[0.78359375, 0.14375, 0.065625, 0.09583333333333334]",,,"[0.89921875, 0.25416666666666665, 0.0453125, 0.06944444444444445]","[0.794140625, 0.5027777777777778, 0.08515625, 0.10277777777777777]","[0.778515625, 0.6208333333333333, 0.05546875, 0.10277777777777777]","[0.34765625, 0.37083333333333335, 0.678125, 0.09166666666666666]","[0.34765625, 0.6201388888888889, 0.6734375, 0.08472222222222223]","[0.348046875, 0.5090277777777777, 0.67578125, 0.10694444444444444]"
hcgranchi_sicu_mon--326_2022_11_14_1_0_32.jpeg,"[0.7921875, 0.15416666666666667, 0.065625, 0.08888888888888889]","[0.780859375, 0.25833333333333336, 0.04140625, 0.05277777777777778]","[0.883984375, 0.26666666666666666, 0.04453125, 0.06944444444444445]","[0.983984375, 0.25833333333333336, 0.02578125, 0.030555555555555555]","[0.796484375, 0.4888888888888889, 0.08046875, 0.09444444444444444]","[0.7765625, 0.5972222222222222, 0.0515625, 0.1]","[0.359375, 0.34375, 0.603125, 0.10138888888888889]","[0.337109375, 0.5763888888888888, 0.60390625, 0.075]","[0.353125, 0.4708333333333333, 0.66875, 0.10555555555555556]"
hcgranchi_sicu_mon--326_2022_11_12_10_0_44.jpeg,"[0.7953125, 0.17083333333333334, 0.071875, 0.08888888888888889]","[0.78125, 0.2847222222222222, 0.05, 0.05555555555555555]","[0.88046875, 0.2861111111111111, 0.04375, 0.058333333333333334]","[0.97734375, 0.2791666666666667, 0.021875, 0.030555555555555555]","[0.7921875, 0.5375, 0.0796875, 0.09166666666666666]","[0.7765625, 0.6583333333333333, 0.0609375, 0.09166666666666666]","[0.35625, 0.3854166666666667, 0.634375, 0.10416666666666667]","[0.353125, 0.6423611111111112, 0.5765625, 0.06805555555555555]","[0.345703125, 0.5423611111111111, 0.59609375, 0.09305555555555556]"
hcgranchi_sicu_mon--326_2022_11_11_3_0_45.jpeg,"[0.79296875, 0.15347222222222223, 0.065625, 0.09027777777777778]","[0.781640625, 0.25555555555555554, 0.04765625, 0.06388888888888888]","[0.883203125, 0.2569444444444444, 0.04140625, 0.06388888888888888]","[0.980859375, 0.2513888888888889, 0.02890625, 0.04722222222222222]","[0.798046875, 0.4840277777777778, 0.08359375, 0.09583333333333334]","[0.76875, 0.5944444444444444, 0.0375, 0.09166666666666666]","[0.351171875, 0.36180555555555555, 0.66640625, 0.13472222222222222]","[0.351953125, 0.5701388888888889, 0.66640625, 0.07361111111111111]","[0.3515625, 0.48541666666666666, 0.665625, 0.09027777777777778]"
hcgranchi_sicu_mon--326_2022_11_19_5_0_44.jpeg,"[0.79609375, 0.18194444444444444, 0.0890625, 0.09444444444444444]","[0.783203125, 0.2881944444444444, 0.06328125, 0.059722222222222225]","[0.883984375, 0.2916666666666667, 0.04765625, 0.06666666666666667]","[0.98203125, 0.28055555555555556, 0.028125, 0.041666666666666664]",,"[0.783984375, 0.6423611111111112, 0.07265625, 0.09861111111111111]","[0.346484375, 0.3902777777777778, 0.66796875, 0.09444444444444444]","[0.346484375, 0.625, 0.66796875, 0.09444444444444444]",
hcgranchi_sicu_mon--326_2022_11_11_1_30_43.jpeg,"[0.787890625, 0.13680555555555557, 0.06796875, 0.09583333333333334]",,"[0.881640625, 0.24027777777777778, 0.04765625, 0.06666666666666667]","[0.976953125, 0.23472222222222222, 0.02578125, 0.041666666666666664]","[0.8015625, 0.47152777777777777, 0.0828125, 0.09861111111111111]",,"[0.35078125, 0.32916666666666666, 0.675, 0.11388888888888889]","[0.349609375, 0.5645833333333333, 0.66640625, 0.08472222222222223]","[0.3484375, 0.45625, 0.66875, 0.10694444444444444]"
hcgranchi_sicu_mon--326_2022_11_10_19_31_10.jpeg,"[0.7828125, 0.18263888888888888, 0.065625, 0.09583333333333334]","[0.779296875, 0.2916666666666667, 0.05859375, 0.06388888888888888]",,"[0.9734375, 0.29305555555555557, 0.03125, 0.041666666666666664]","[0.783203125, 0.5375, 0.07890625, 0.10277777777777777]",,"[0.340625, 0.38333333333333336, 0.65625, 0.125]","[0.33984375, 0.6270833333333333, 0.6515625, 0.1125]","[0.33984375, 0.5159722222222223, 0.653125, 0.10694444444444444]"
hcgranchi_sicu_mon--326_2022_11_22_9_0_55.jpeg,"[0.713671875, 0.08819444444444445, 0.06015625, 0.0875]","[0.7140625, 0.19444444444444445, 0.0484375, 0.058333333333333334]","[0.80625, 0.18680555555555556, 0.04375, 0.0625]","[0.899609375, 0.18194444444444444, 0.02734375, 0.03333333333333333]","[0.7359375, 0.41875, 0.0703125, 0.08194444444444444]","[0.72578125, 0.5326388888888889, 0.0515625, 0.09027777777777778]","[0.302734375, 0.29583333333333334, 0.55859375, 0.08333333333333333]","[0.312109375, 0.5229166666666667, 0.44609375, 0.07916666666666666]","[0.309375, 0.4305555555555556, 0.521875, 0.07222222222222222]"
hcgranchi_sicu_mon--326_2022_11_14_22_30_21.jpeg,"[0.78515625, 0.14305555555555555, 0.078125, 0.09444444444444444]","[0.7734375, 0.25, 0.05625, 0.06944444444444445]",,"[0.96171875, 0.24097222222222223, 0.0359375, 0.0375]","[0.7828125, 0.4826388888888889, 0.078125, 0.09027777777777778]","[0.7671875, 0.5958333333333333, 0.05625, 0.09444444444444444]","[0.345703125, 0.3541666666666667, 0.65859375, 0.11666666666666667]","[0.348046875, 0.5777777777777777, 0.65546875, 0.09444444444444444]","[0.346875, 0.4826388888888889, 0.65625, 0.0763888888888889]"
hcgranchi_sicu_mon--326_2022_11_16_2_31_11.jpeg,"[0.79453125, 0.11805555555555555, 0.0734375, 0.08611111111111111]","[0.782421875, 0.22847222222222222, 0.04765625, 0.0625]","[0.880859375, 0.22291666666666668, 0.04296875, 0.06527777777777778]","[0.975390625, 0.21319444444444444, 0.02109375, 0.0375]","[0.7875, 0.46875, 0.0625, 0.09305555555555556]","[0.78828125, 0.5854166666666667, 0.065625, 0.09305555555555556]","[0.360546875, 0.34930555555555554, 0.69453125, 0.10416666666666667]","[0.344921875, 0.5854166666666667, 0.58515625, 0.0875]","[0.337109375, 0.49444444444444446, 0.62578125, 0.08055555555555556]"
hcgranchi_sicu_mon--326_2022_11_23_1_31_0.jpeg,"[0.736328125, 0.10972222222222222, 0.06640625, 0.08611111111111111]",,,"[0.855859375, 0.20902777777777778, 0.05859375, 0.059722222222222225]","[0.741015625, 0.4222222222222222, 0.06640625, 0.08611111111111111]","[0.74140625, 0.5236111111111111, 0.065625, 0.09166666666666666]","[0.330078125, 0.08402777777777778, 0.63515625, 0.09583333333333334]","[0.328515625, 0.5145833333333333, 0.64609375, 0.08472222222222223]","[0.32890625, 0.41944444444444445, 0.65, 0.07777777777777778]"
hcgranchi_sicu_mon--326_2022_11_12_18_0_20.jpeg,"[0.817578125, 0.17222222222222222, 0.08203125, 0.09722222222222222]","[0.794140625, 0.27361111111111114, 0.04609375, 0.05555555555555555]","[0.893359375, 0.2833333333333333, 0.03984375, 0.058333333333333334]","[0.98671875, 0.2861111111111111, 0.0234375, 0.041666666666666664]","[0.800390625, 0.5055555555555555, 0.08203125, 0.1]","[0.775390625, 0.6166666666666667, 0.04609375, 0.08888888888888889]","[0.48203125, 0.3527777777777778, 0.43125, 0.1]","[0.35625, 0.5763888888888888, 0.64375, 0.08333333333333333]","[0.354296875, 0.4756944444444444, 0.63359375, 0.09027777777777778]"
hcgranchi_sicu_mon--326_2022_11_19_8_0_57.jpeg,"[0.77109375, 0.175, 0.0671875, 0.08888888888888889]","[0.76875, 0.29097222222222224, 0.0546875, 0.07083333333333333]","[0.869140625, 0.2875, 0.04140625, 0.06111111111111111]","[0.96640625, 0.275, 0.03125, 0.03611111111111111]","[0.7703125, 0.5534722222222223, 0.0671875, 0.09305555555555556]","[0.769140625, 0.6763888888888889, 0.06484375, 0.10555555555555556]","[0.351953125, 0.42291666666666666, 0.63359375, 0.06805555555555555]","[0.327734375, 0.6791666666666667, 0.57890625, 0.08611111111111111]","[0.332421875, 0.5638888888888889, 0.60703125, 0.08611111111111111]"
hcgranchi_sicu_mon--326_2022_11_15_21_32_4.jpeg,"[0.780859375, 0.14722222222222223, 0.08359375, 0.09444444444444444]","[0.7671875, 0.2569444444444444, 0.0578125, 0.06666666666666667]","[0.862109375, 0.2604166666666667, 0.04609375, 0.0625]","[0.95546875, 0.2520833333333333, 0.028125, 0.0375]","[0.766796875, 0.5118055555555555, 0.06640625, 0.10416666666666667]","[0.76640625, 0.6291666666666667, 0.0578125, 0.10277777777777777]","[0.33828125, 0.3659722222222222, 0.6640625, 0.09583333333333334]","[0.3390625, 0.6222222222222222, 0.6515625, 0.06944444444444445]","[0.337890625, 0.5090277777777777, 0.65546875, 0.09027777777777778]"
hcgranchi_sicu_mon--326_2022_11_16_10_1_7.jpeg,"[0.812890625, 0.10277777777777777, 0.08359375, 0.09444444444444444]","[0.7859375, 0.21666666666666667, 0.0453125, 0.06388888888888888]","[0.891796875, 0.21944444444444444, 0.04765625, 0.06388888888888888]","[0.98671875, 0.20902777777777778, 0.0234375, 0.04027777777777778]","[0.788671875, 0.47430555555555554, 0.07109375, 0.09861111111111111]",,"[0.359375, 0.32569444444444445, 0.6828125, 0.10416666666666667]","[0.35390625, 0.5798611111111112, 0.6703125, 0.09861111111111111]","[0.35546875, 0.47638888888888886, 0.675, 0.09444444444444444]"
hcgranchi_sicu_mon--326_2022_11_12_15_30_32.jpeg,"[0.7984375, 0.16319444444444445, 0.065625, 0.0875]","[0.793359375, 0.26805555555555555, 0.05078125, 0.06111111111111111]","[0.890625, 0.2701388888888889, 0.040625, 0.059722222222222225]","[0.985546875, 0.26666666666666666, 0.02265625, 0.03888888888888889]","[0.798828125, 0.49930555555555556, 0.07890625, 0.0875]","[0.778125, 0.6069444444444444, 0.0515625, 0.08888888888888889]","[0.34765625, 0.35625, 0.640625, 0.09305555555555556]","[0.384765625, 0.5972222222222222, 0.57578125, 0.07222222222222222]","[0.333203125, 0.49930555555555556, 0.62265625, 0.10694444444444444]"
hcgranchi_sicu_mon--326_2022_11_12_14_0_31.jpeg,"[0.79609375, 0.1597222222222222, 0.0640625, 0.08888888888888889]","[0.790234375, 0.26458333333333334, 0.05234375, 0.06527777777777778]","[0.884765625, 0.26805555555555555, 0.03984375, 0.058333333333333334]","[0.981640625, 0.2701388888888889, 0.02265625, 0.034722222222222224]","[0.7796875, 0.4951388888888889, 0.0609375, 0.09305555555555556]","[0.771875, 0.6020833333333333, 0.0515625, 0.09027777777777778]","[0.461328125, 0.34097222222222223, 0.43046875, 0.11527777777777778]","[0.410546875, 0.5715277777777777, 0.46796875, 0.07916666666666666]","[0.307421875, 0.47152777777777777, 0.52578125, 0.09305555555555556]"
hcgranchi_sicu_mon--326_2022_11_14_21_1_31.jpeg,"[0.779296875, 0.15486111111111112, 0.07578125, 0.09583333333333334]","[0.76875, 0.2673611111111111, 0.05625, 0.06805555555555555]",,,"[0.780859375, 0.5194444444444445, 0.08046875, 0.09166666666666666]","[0.766015625, 0.6388888888888888, 0.05078125, 0.1]","[0.3390625, 0.3875, 0.6609375, 0.12222222222222222]","[0.341015625, 0.6284722222222222, 0.66015625, 0.09027777777777778]","[0.34140625, 0.5159722222222223, 0.6625, 0.1125]"
hcgranchi_sicu_mon--326_2022_11_22_23_31_50.jpeg,"[0.759765625, 0.12152777777777778, 0.07265625, 0.09027777777777778]","[0.76015625, 0.21736111111111112, 0.0640625, 0.06805555555555555]","[0.856640625, 0.22083333333333333, 0.05078125, 0.05555555555555555]",,"[0.760546875, 0.4263888888888889, 0.06796875, 0.09166666666666666]","[0.759375, 0.5319444444444444, 0.05625, 0.08611111111111111]","[0.42734375, 0.29305555555555557, 0.4890625, 0.09444444444444444]","[0.33671875, 0.5034722222222222, 0.653125, 0.06805555555555555]","[0.33515625, 0.4166666666666667, 0.653125, 0.09444444444444444]"
hcgranchi_sicu_mon--326_2022_11_23_3_0_46.jpeg,"[0.74375, 0.10625, 0.0703125, 0.08472222222222223]",,"[0.833984375, 0.2048611111111111, 0.04140625, 0.05138888888888889]","[0.932421875, 0.19930555555555557, 0.03359375, 0.04027777777777778]","[0.742578125, 0.41388888888888886, 0.06328125, 0.08611111111111111]","[0.73828125, 0.5118055555555555, 0.05625, 0.08472222222222223]","[0.33515625, 0.2791666666666667, 0.6453125, 0.09444444444444444]",,
