image_name,HR,SBP,DBP,MAP,SPO2,RR,HR_W,RR_W,SPO2_W
charaklucknow_icu_mon--2_2022_10_22_9_15_29.jpeg,"[0.196875, 0.22013888888888888, 0.24375, 0.17916666666666667]","[0.1109375, 0.4840277777777778, 0.1234375, 0.09583333333333334]","[0.284375, 0.4895833333333333, 0.0921875, 0.09583333333333334]","[0.184375, 0.5673611111111111, 0.1046875, 0.059722222222222225]","[0.180859375, 0.7368055555555556, 0.19296875, 0.1375]","[0.281640625, 0.91875, 0.07109375, 0.07916666666666666]","[0.614453125, 0.23125, 0.52578125, 0.15694444444444444]","[0.60625, 0.8986111111111111, 0.5265625, 0.10833333333333334]","[0.6078125, 0.5215277777777778, 0.5234375, 0.2763888888888889]"
charaklucknow_icu_mon--1_2022_11_1_9_15_1.jpeg,"[0.1875, 0.23402777777777778, 0.2296875, 0.18472222222222223]","[0.13515625, 0.4951388888888889, 0.090625, 0.09583333333333334]","[0.29140625, 0.49444444444444446, 0.090625, 0.08888888888888889]","[0.1953125, 0.5722222222222222, 0.103125, 0.05]","[0.2265625, 0.7409722222222223, 0.140625, 0.12916666666666668]","[0.304296875, 0.9138888888888889, 0.06796875, 0.06666666666666667]","[0.599609375, 0.24583333333333332, 0.52109375, 0.09444444444444444]","[0.609375, 0.8444444444444444, 0.5109375, 0.175]","[0.606640625, 0.5326388888888889, 0.52109375, 0.14027777777777778]"
hcgnagpur_icu_mon--402_2022_10_4_11_30_52.jpeg,"[0.162890625, 0.22569444444444445, 0.27734375, 0.20694444444444443]","[0.06796875, 0.5048611111111111, 0.13125, 0.10694444444444444]","[0.2640625, 0.4979166666666667, 0.1015625, 0.10416666666666667]","[0.157421875, 0.58125, 0.11328125, 0.05694444444444444]","[0.202734375, 0.7534722222222222, 0.15390625, 0.15416666666666667]","[0.2421875, 0.9208333333333333, 0.08125, 0.07777777777777778]","[0.65390625, 0.18125, 0.6609375, 0.09583333333333334]","[0.64921875, 0.9013888888888889, 0.6609375, 0.09444444444444444]","[0.64765625, 0.7347222222222223, 0.6625, 0.08888888888888889]"
hcgnagpur_icu_mon--1_2022_5_18_9_30_1.jpeg,"[0.21328125, 0.22847222222222222, 0.190625, 0.1875]","[0.09140625, 0.4986111111111111, 0.1359375, 0.10277777777777777]","[0.277734375, 0.4986111111111111, 0.09765625, 0.10277777777777777]","[0.178515625, 0.5756944444444444, 0.11171875, 0.05694444444444444]","[0.192578125, 0.7493055555555556, 0.21640625, 0.14583333333333334]","[0.27265625, 0.9138888888888889, 0.0703125, 0.07222222222222222]","[0.659375, 0.19375, 0.665625, 0.11805555555555555]","[0.668359375, 0.925, 0.65078125, 0.08888888888888889]","[0.664453125, 0.7326388888888888, 0.65390625, 0.1125]"
hcgnagpur_icu_mon--401_2022_10_5_13_30_3.jpeg,"[0.152734375, 0.17847222222222223, 0.27890625, 0.2375]","[0.08515625, 0.4930555555555556, 0.1421875, 0.11666666666666667]","[0.2765625, 0.4875, 0.1015625, 0.1111111111111111]","[0.176953125, 0.5770833333333333, 0.11171875, 0.06527777777777778]","[0.197265625, 0.7736111111111111, 0.22265625, 0.16666666666666666]","[0.280859375, 0.9451388888888889, 0.06953125, 0.08472222222222223]","[0.66484375, 0.13333333333333333, 0.6625, 0.1388888888888889]","[0.67890625, 0.9333333333333333, 0.6375, 0.09444444444444444]","[0.678125, 0.7451388888888889, 0.6359375, 0.12083333333333333]"
hcgnagpur_icu_mon--1_2022_5_12_13_30_2.jpeg,"[0.2078125, 0.2152777777777778, 0.1859375, 0.19166666666666668]","[0.08359375, 0.4895833333333333, 0.1390625, 0.10138888888888889]","[0.27265625, 0.4888888888888889, 0.1, 0.10555555555555556]","[0.170703125, 0.5645833333333333, 0.11015625, 0.05694444444444444]","[0.21953125, 0.7409722222222223, 0.153125, 0.15138888888888888]","[0.265625, 0.9083333333333333, 0.0734375, 0.08333333333333333]","[0.65625, 0.19236111111111112, 0.6765625, 0.09583333333333334]","[0.66484375, 0.9277777777777778, 0.6515625, 0.06666666666666667]","[0.665625, 0.7347222222222223, 0.65625, 0.09166666666666666]"
hcgnagpur_icu_mon--401_2022_10_3_17_30_5.jpeg,"[0.189453125, 0.22777777777777777, 0.18515625, 0.19166666666666668]","[0.0703125, 0.5069444444444444, 0.1359375, 0.1]","[0.257421875, 0.5013888888888889, 0.09453125, 0.09722222222222222]","[0.15703125, 0.5840277777777778, 0.109375, 0.05416666666666667]","[0.20703125, 0.7583333333333333, 0.15, 0.14444444444444443]","[0.254296875, 0.9243055555555556, 0.06953125, 0.07361111111111111]","[0.6375, 0.18611111111111112, 0.66875, 0.09166666666666666]","[0.6546875, 0.9180555555555555, 0.6625, 0.08055555555555556]","[0.6515625, 0.7340277777777777, 0.678125, 0.1125]"
hcgnagpur_icu_mon--401_2022_10_10_8_30_2.jpeg,"[0.19140625, 0.22777777777777777, 0.1875, 0.21388888888888888]","[0.11328125, 0.9451388888888889, 0.053125, 0.04583333333333333]","[0.2609375, 0.5215277777777778, 0.0984375, 0.10972222222222222]","[0.16484375, 0.6097222222222223, 0.1078125, 0.06388888888888888]",,"[0.264453125, 0.9597222222222223, 0.07734375, 0.07777777777777778]","[0.63671875, 0.18819444444444444, 0.6703125, 0.09583333333333334]","[0.66328125, 0.9395833333333333, 0.66875, 0.08194444444444444]",
hcgnagpur_icu_mon--1_2022_5_17_13_30_2.jpeg,"[0.21015625, 0.22916666666666666, 0.1890625, 0.19444444444444445]","[0.086328125, 0.5006944444444444, 0.13828125, 0.09583333333333334]","[0.27578125, 0.4986111111111111, 0.0953125, 0.09444444444444444]","[0.17421875, 0.5763888888888888, 0.1109375, 0.05555555555555555]","[0.188671875, 0.7486111111111111, 0.21640625, 0.14166666666666666]","[0.269921875, 0.9152777777777777, 0.07109375, 0.07222222222222222]","[0.6578125, 0.19791666666666666, 0.6640625, 0.10694444444444444]","[0.668359375, 0.9180555555555555, 0.65390625, 0.11666666666666667]","[0.666015625, 0.7402777777777778, 0.66015625, 0.10833333333333334]"
hcgnagpur_icu_mon--402_2022_10_19_8_30_21.jpeg,"[0.219140625, 0.21736111111111112, 0.19296875, 0.20694444444444443]","[0.085546875, 0.5055555555555555, 0.14140625, 0.1111111111111111]","[0.278515625, 0.49722222222222223, 0.09921875, 0.10277777777777777]","[0.173046875, 0.58125, 0.11484375, 0.06527777777777778]","[0.180859375, 0.7618055555555555, 0.22109375, 0.1597222222222222]","[0.256640625, 0.9263888888888889, 0.07421875, 0.08333333333333333]","[0.66953125, 0.17847222222222223, 0.6390625, 0.08472222222222223]","[0.656640625, 0.9145833333333333, 0.66328125, 0.07361111111111111]","[0.65859375, 0.7270833333333333, 0.6453125, 0.12638888888888888]"
hcgnagpur_icu_mon--402_2022_10_27_20_30_13.jpeg,"[0.21796875, 0.23333333333333334, 0.190625, 0.19722222222222222]","[0.072265625, 0.5111111111111111, 0.14140625, 0.10277777777777777]","[0.262890625, 0.50625, 0.09921875, 0.09305555555555556]","[0.15234375, 0.5847222222222223, 0.1140625, 0.05555555555555555]","[0.189453125, 0.75625, 0.15859375, 0.15138888888888888]","[0.215625, 0.9243055555555556, 0.0796875, 0.07916666666666666]","[0.673828125, 0.1875, 0.64140625, 0.12222222222222222]","[0.634375, 0.9270833333333334, 0.6328125, 0.05416666666666667]","[0.64296875, 0.7402777777777778, 0.6359375, 0.09166666666666666]"
hcgnagpur_icu_mon--403_2022_10_12_22_30_26.jpeg,"[0.196484375, 0.22777777777777777, 0.19296875, 0.20833333333333334]","[0.094921875, 0.5159722222222223, 0.09609375, 0.10694444444444444]","[0.261328125, 0.5055555555555555, 0.09609375, 0.10833333333333334]","[0.160546875, 0.5902777777777778, 0.10859375, 0.06111111111111111]","[0.2109375, 0.76875, 0.1546875, 0.15694444444444444]","[0.2546875, 0.9333333333333333, 0.078125, 0.08333333333333333]","[0.646484375, 0.1840277777777778, 0.68515625, 0.13472222222222222]","[0.660546875, 0.9229166666666667, 0.67109375, 0.10694444444444444]","[0.65390625, 0.7444444444444445, 0.68125, 0.1111111111111111]"
hcgnagpur_icu_mon--1_2022_5_21_16_30_1.jpeg,"[0.213671875, 0.23958333333333334, 0.18671875, 0.19583333333333333]","[0.08828125, 0.5229166666666667, 0.1359375, 0.10416666666666667]","[0.278515625, 0.5125, 0.09296875, 0.1]","[0.17578125, 0.5979166666666667, 0.109375, 0.05416666666666667]","[0.18984375, 0.7694444444444445, 0.2171875, 0.15]","[0.2703125, 0.9361111111111111, 0.0703125, 0.07222222222222222]","[0.662109375, 0.16944444444444445, 0.65859375, 0.175]","[0.66875, 0.9256944444444445, 0.65, 0.07361111111111111]","[0.668359375, 0.7173611111111111, 0.65546875, 0.19583333333333333]"
hcgnagpur_icu_mon--402_2022_10_2_10_30_39.jpeg,"[0.20859375, 0.23333333333333334, 0.1921875, 0.2111111111111111]","[0.06875, 0.51875, 0.1375, 0.10972222222222222]","[0.25859375, 0.5034722222222222, 0.1, 0.10138888888888889]","[0.14921875, 0.5930555555555556, 0.115625, 0.06111111111111111]","[0.1546875, 0.7645833333333333, 0.2203125, 0.1625]","[0.22421875, 0.9319444444444445, 0.075, 0.07777777777777778]","[0.664453125, 0.17916666666666667, 0.66796875, 0.12222222222222222]","[0.633203125, 0.90625, 0.66640625, 0.0875]","[0.637890625, 0.7375, 0.66328125, 0.11388888888888889]"
hcgnagpur_icu_mon--401_2022_10_18_5_30_1.jpeg,"[0.14921875, 0.2048611111111111, 0.26875, 0.2013888888888889]","[0.075, 0.4798611111111111, 0.1359375, 0.09861111111111111]","[0.240234375, 0.47430555555555554, 0.13828125, 0.09583333333333334]","[0.162890625, 0.5548611111111111, 0.10859375, 0.05416666666666667]","[0.18359375, 0.7284722222222222, 0.2171875, 0.1486111111111111]","[0.264453125, 0.9, 0.07421875, 0.07777777777777778]","[0.634765625, 0.16458333333333333, 0.65859375, 0.1125]","[0.666015625, 0.9138888888888889, 0.65078125, 0.06388888888888888]","[0.660546875, 0.7236111111111111, 0.66796875, 0.10277777777777777]"
hcgnagpur_icu_mon--401_2022_10_11_10_30_2.jpeg,"[0.1984375, 0.23472222222222222, 0.1875, 0.20555555555555555]","[0.083203125, 0.5229166666666667, 0.13828125, 0.10416666666666667]","[0.271484375, 0.5173611111111112, 0.09609375, 0.10416666666666667]","[0.170703125, 0.6006944444444444, 0.10859375, 0.05694444444444444]","[0.22421875, 0.7798611111111111, 0.1484375, 0.1486111111111111]","[0.272265625, 0.95, 0.06796875, 0.07777777777777778]","[0.644140625, 0.19236111111111112, 0.66796875, 0.1125]","[0.666015625, 0.9493055555555555, 0.66015625, 0.0625]","[0.66015625, 0.7354166666666667, 0.6578125, 0.15138888888888888]"
hcgnagpur_icu_mon--401_2022_10_22_18_30_2.jpeg,"[0.19609375, 0.22569444444444445, 0.19375, 0.20416666666666666]","[0.071875, 0.4951388888888889, 0.1359375, 0.09583333333333334]","[0.26328125, 0.49166666666666664, 0.0984375, 0.1]","[0.159375, 0.5729166666666666, 0.1125, 0.05694444444444444]","[0.208203125, 0.74375, 0.15234375, 0.1486111111111111]","[0.250390625, 0.9111111111111111, 0.07109375, 0.07777777777777778]","[0.649609375, 0.18263888888888888, 0.68828125, 0.1125]","[0.66328125, 0.9166666666666666, 0.665625, 0.07777777777777778]","[0.658984375, 0.7298611111111111, 0.67265625, 0.12638888888888888]"
hcgnagpur_icu_mon--402_2022_10_28_10_30_14.jpeg,"[0.1828125, 0.21666666666666667, 0.2734375, 0.19444444444444445]","[0.07421875, 0.49444444444444446, 0.1390625, 0.1]","[0.26640625, 0.4895833333333333, 0.1, 0.10138888888888889]","[0.1546875, 0.5722222222222222, 0.115625, 0.058333333333333334]","[0.187109375, 0.7458333333333333, 0.15703125, 0.1527777777777778]","[0.22265625, 0.9145833333333333, 0.071875, 0.08194444444444444]","[0.67109375, 0.16527777777777777, 0.65, 0.3111111111111111]","[0.631640625, 0.9180555555555555, 0.66328125, 0.06666666666666667]","[0.642578125, 0.7229166666666667, 0.64765625, 0.10694444444444444]"
hcgnagpur_icu_mon--1_2022_5_26_14_30_2.jpeg,"[0.248046875, 0.22291666666666668, 0.18671875, 0.20416666666666666]","[0.1390625, 0.5152777777777777, 0.134375, 0.10833333333333334]","[0.321875, 0.4986111111111111, 0.090625, 0.10833333333333334]","[0.22578125, 0.5875, 0.10625, 0.06111111111111111]","[0.277734375, 0.7638888888888888, 0.14765625, 0.1527777777777778]","[0.3265625, 0.9340277777777778, 0.0734375, 0.08194444444444444]","[0.6828125, 0.15347222222222223, 0.6234375, 0.20694444444444443]","[0.69765625, 0.9229166666666667, 0.6, 0.09861111111111111]","[0.694140625, 0.71875, 0.60078125, 0.20694444444444443]"
hcgnagpur_icu_mon--401_2022_10_1_17_30_1.jpeg,"[0.19609375, 0.2298611111111111, 0.1859375, 0.1986111111111111]","[0.0796875, 0.5180555555555556, 0.1359375, 0.10833333333333334]","[0.266015625, 0.5104166666666666, 0.09609375, 0.10416666666666667]","[0.166796875, 0.5944444444444444, 0.10859375, 0.05555555555555555]","[0.219140625, 0.7708333333333334, 0.15234375, 0.14722222222222223]","[0.2640625, 0.9291666666666667, 0.075, 0.075]","[0.7125, 0.18958333333333333, 0.4875, 0.0763888888888889]","[0.737890625, 0.9118055555555555, 0.49296875, 0.12083333333333333]","[0.733984375, 0.7541666666666667, 0.49765625, 0.08055555555555556]"
hcgnagpur_icu_mon--401_2022_10_20_10_30_2.jpeg,"[0.151171875, 0.22847222222222222, 0.25546875, 0.1986111111111111]","[0.078125, 0.5034722222222222, 0.1390625, 0.10138888888888889]","[0.267578125, 0.49375, 0.09765625, 0.10138888888888889]","[0.166796875, 0.5784722222222223, 0.11328125, 0.05416666666666667]","[0.213671875, 0.7506944444444444, 0.14921875, 0.14305555555555555]","[0.25546875, 0.9173611111111111, 0.0703125, 0.0763888888888889]","[0.660546875, 0.18888888888888888, 0.65859375, 0.29444444444444445]","[0.66640625, 0.9097222222222222, 0.6578125, 0.058333333333333334]","[0.666796875, 0.7319444444444444, 0.66328125, 0.06666666666666667]"
hcgnagpur_icu_mon--1_2022_5_17_0_30_1.jpeg,"[0.196875, 0.22083333333333333, 0.1890625, 0.19722222222222222]","[0.078515625, 0.4986111111111111, 0.13671875, 0.10277777777777777]","[0.268359375, 0.4951388888888889, 0.09765625, 0.10138888888888889]","[0.16796875, 0.5756944444444444, 0.1109375, 0.05694444444444444]","[0.184765625, 0.7513888888888889, 0.21640625, 0.14444444444444443]","[0.266796875, 0.9166666666666666, 0.07265625, 0.07777777777777778]","[0.726171875, 0.1736111111111111, 0.50078125, 0.09444444444444444]","[0.7515625, 0.9284722222222223, 0.4875, 0.0763888888888889]","[0.74609375, 0.725, 0.490625, 0.1111111111111111]"
hcgnagpur_icu_mon--402_2022_11_8_22_30_19.jpeg,"[0.166796875, 0.21875, 0.27109375, 0.20694444444444443]","[0.06640625, 0.5013888888888889, 0.1265625, 0.10833333333333334]","[0.262109375, 0.4875, 0.09765625, 0.10277777777777777]","[0.155078125, 0.5729166666666666, 0.11328125, 0.05416666666666667]","[0.1625, 0.7458333333333333, 0.215625, 0.14444444444444443]","[0.233984375, 0.9173611111111111, 0.07734375, 0.0763888888888889]","[0.6609375, 0.1763888888888889, 0.6640625, 0.1111111111111111]","[0.643359375, 0.8965277777777778, 0.67109375, 0.09861111111111111]","[0.65, 0.7215277777777778, 0.6640625, 0.1125]"
hcgnagpur_icu_mon--402_2022_10_2_17_30_58.jpeg,"[0.21171875, 0.2125, 0.196875, 0.20833333333333334]","[0.077734375, 0.4986111111111111, 0.14296875, 0.10833333333333334]","[0.269921875, 0.48680555555555555, 0.10078125, 0.10138888888888889]","[0.1640625, 0.5708333333333333, 0.1109375, 0.058333333333333334]","[0.173046875, 0.7472222222222222, 0.22421875, 0.15833333333333333]","[0.248046875, 0.9166666666666666, 0.07421875, 0.07777777777777778]","[0.6640625, 0.16111111111111112, 0.65625, 0.14444444444444443]","[0.65546875, 0.8791666666666667, 0.6703125, 0.15833333333333333]","[0.6546875, 0.7229166666666667, 0.6625, 0.12083333333333333]"
hcgnagpur_icu_mon--1_2022_5_12_12_30_3.jpeg,"[0.2, 0.21458333333333332, 0.190625, 0.20416666666666666]","[0.078515625, 0.4888888888888889, 0.14140625, 0.10555555555555556]","[0.26640625, 0.49166666666666664, 0.1, 0.09722222222222222]","[0.16328125, 0.5673611111111111, 0.1140625, 0.0625]","[0.212890625, 0.7402777777777778, 0.14921875, 0.14444444444444443]","[0.259375, 0.9076388888888889, 0.0734375, 0.08194444444444444]","[0.651953125, 0.18958333333333333, 0.67109375, 0.1125]","[0.6640625, 0.9270833333333334, 0.6625, 0.08194444444444444]","[0.659765625, 0.7194444444444444, 0.66640625, 0.14444444444444443]"
hcgnagpur_icu_mon--401_2022_10_9_11_30_6.jpeg,"[0.21171875, 0.21736111111111112, 0.1875, 0.2152777777777778]","[0.097265625, 0.5222222222222223, 0.13515625, 0.11388888888888889]","[0.283984375, 0.5145833333333333, 0.09765625, 0.10972222222222222]","[0.18671875, 0.6027777777777777, 0.10625, 0.058333333333333334]","[0.208203125, 0.7930555555555555, 0.21484375, 0.16111111111111112]","[0.28671875, 0.9569444444444445, 0.071875, 0.08055555555555556]","[0.663671875, 0.16527777777777777, 0.65078125, 0.1527777777777778]","[0.6765625, 0.9243055555555556, 0.6375, 0.1125]","[0.6765625, 0.7611111111111111, 0.6375, 0.09722222222222222]"
hcgnagpur_icu_mon--401_2022_11_1_12_30_1.jpeg,"[0.1546875, 0.22430555555555556, 0.2703125, 0.19027777777777777]","[0.07421875, 0.4930555555555556, 0.1390625, 0.10277777777777777]","[0.26171875, 0.49444444444444446, 0.1015625, 0.10277777777777777]","[0.1609375, 0.5708333333333333, 0.1109375, 0.05555555555555555]","[0.20859375, 0.7472222222222222, 0.1515625, 0.14722222222222223]","[0.25390625, 0.9034722222222222, 0.0765625, 0.0763888888888889]","[0.66171875, 0.1875, 0.6609375, 0.11388888888888889]","[0.66875, 0.9236111111111112, 0.65, 0.10833333333333334]","[0.661328125, 0.7506944444444444, 0.64609375, 0.12083333333333333]"
hcgnagpur_icu_mon--401_2022_10_25_0_30_1.jpeg,"[0.168359375, 0.21597222222222223, 0.27109375, 0.20416666666666666]","[0.0828125, 0.49930555555555556, 0.1421875, 0.10416666666666667]","[0.271484375, 0.49722222222222223, 0.09765625, 0.10833333333333334]","[0.168359375, 0.5784722222222223, 0.11328125, 0.0625]","[0.18125, 0.7597222222222222, 0.2203125, 0.14722222222222223]","[0.255078125, 0.9194444444444444, 0.07890625, 0.08055555555555556]","[0.6546875, 0.17777777777777778, 0.6734375, 0.1111111111111111]","[0.657421875, 0.9201388888888888, 0.66328125, 0.1125]","[0.65625, 0.7458333333333333, 0.6703125, 0.09444444444444444]"
hcgnagpur_icu_mon--403_2022_10_14_9_30_28.jpeg,"[0.192578125, 0.2326388888888889, 0.19140625, 0.2013888888888889]","[0.066015625, 0.5111111111111111, 0.13203125, 0.10555555555555556]","[0.253125, 0.5027777777777778, 0.096875, 0.09722222222222222]","[0.15, 0.5833333333333334, 0.1109375, 0.06111111111111111]","[0.161328125, 0.7597222222222222, 0.21796875, 0.14722222222222223]","[0.237890625, 0.9256944444444445, 0.07109375, 0.07361111111111111]","[0.64765625, 0.18958333333333333, 0.6875, 0.15694444444444444]","[0.65, 0.9236111111111112, 0.678125, 0.07777777777777778]","[0.64921875, 0.7284722222222222, 0.6765625, 0.16527777777777777]"
hcgnagpur_icu_mon--401_2022_10_17_22_30_1.jpeg,"[0.152734375, 0.22083333333333333, 0.26328125, 0.19166666666666668]","[0.076171875, 0.48680555555555555, 0.13515625, 0.10138888888888889]","[0.260546875, 0.49166666666666664, 0.09765625, 0.10277777777777777]","[0.1609375, 0.5652777777777778, 0.1109375, 0.05555555555555555]","[0.17890625, 0.7381944444444445, 0.215625, 0.14583333333333334]","[0.257421875, 0.9027777777777778, 0.07109375, 0.07777777777777778]","[0.644140625, 0.19722222222222222, 0.67265625, 0.10833333333333334]","[0.6625, 0.925, 0.6640625, 0.07777777777777778]","[0.657421875, 0.7340277777777777, 0.67265625, 0.12916666666666668]"
hcgnagpur_icu_mon--1_2022_5_22_8_30_2.jpeg,"[0.1984375, 0.23194444444444445, 0.19375, 0.18888888888888888]","[0.075, 0.4951388888888889, 0.1375, 0.10138888888888889]","[0.264453125, 0.49722222222222223, 0.09453125, 0.09722222222222222]","[0.16328125, 0.5722222222222222, 0.1125, 0.05277777777777778]","[0.1765625, 0.7409722222222223, 0.21875, 0.14027777777777778]","[0.252734375, 0.9013888888888889, 0.07578125, 0.075]","[0.6546875, 0.17847222222222223, 0.68125, 0.15694444444444444]","[0.66328125, 0.9152777777777777, 0.66875, 0.06944444444444445]","[0.66015625, 0.7284722222222222, 0.6703125, 0.12083333333333333]"
hcgnagpur_icu_mon--401_2022_10_18_4_30_1.jpeg,"[0.144140625, 0.19375, 0.26640625, 0.20416666666666666]","[0.06796875, 0.47152777777777777, 0.134375, 0.10138888888888889]","[0.23203125, 0.47152777777777777, 0.1375, 0.10138888888888889]","[0.155078125, 0.5520833333333334, 0.10859375, 0.05416666666666667]","[0.17421875, 0.7305555555555555, 0.215625, 0.1527777777777778]","[0.256640625, 0.9013888888888889, 0.07109375, 0.08055555555555556]","[0.636328125, 0.15, 0.65546875, 0.1111111111111111]","[0.66171875, 0.9145833333333333, 0.65625, 0.07361111111111111]","[0.660546875, 0.7277777777777777, 0.66015625, 0.09166666666666666]"
hcgnagpur_icu_mon--1_2022_5_21_18_30_1.jpeg,"[0.194921875, 0.2388888888888889, 0.18828125, 0.18888888888888888]","[0.06640625, 0.5006944444444444, 0.1265625, 0.09583333333333334]","[0.237890625, 0.5, 0.13984375, 0.09722222222222222]","[0.155859375, 0.5736111111111111, 0.11171875, 0.05277777777777778]","[0.201953125, 0.7388888888888889, 0.15078125, 0.1388888888888889]","[0.247265625, 0.9013888888888889, 0.07421875, 0.075]","[0.645703125, 0.18680555555555556, 0.68515625, 0.15138888888888888]","[0.65703125, 0.9118055555555555, 0.6765625, 0.08472222222222223]","[0.65078125, 0.7208333333333333, 0.675, 0.11388888888888889]"
hcgnagpur_icu_mon--1_2022_5_13_11_30_1.jpeg,"[0.203125, 0.21597222222222223, 0.1796875, 0.19027777777777777]","[0.077734375, 0.4909722222222222, 0.13359375, 0.09861111111111111]","[0.26484375, 0.48819444444444443, 0.09375, 0.09861111111111111]","[0.16328125, 0.5652777777777778, 0.1078125, 0.05277777777777778]","[0.2078125, 0.7388888888888889, 0.146875, 0.14444444444444443]","[0.2515625, 0.9076388888888889, 0.06875, 0.07361111111111111]","[0.652734375, 0.20625, 0.65546875, 0.13472222222222222]","[0.66796875, 0.9097222222222222, 0.6453125, 0.08611111111111111]","[0.662109375, 0.7173611111111111, 0.64609375, 0.1625]"
hcgnagpur_icu_mon--402_2022_10_30_13_30_17.jpeg,"[0.173046875, 0.2263888888888889, 0.27578125, 0.19444444444444445]","[0.0703125, 0.5, 0.140625, 0.10277777777777777]","[0.261328125, 0.4965277777777778, 0.10078125, 0.09861111111111111]","[0.15234375, 0.5777777777777777, 0.115625, 0.05555555555555555]","[0.15703125, 0.7513888888888889, 0.21875, 0.14444444444444443]","[0.24609375, 0.9194444444444444, 0.0390625, 0.075]","[0.66796875, 0.18611111111111112, 0.6453125, 0.1111111111111111]","[0.64140625, 0.9347222222222222, 0.665625, 0.06388888888888888]","[0.64921875, 0.7402777777777778, 0.6609375, 0.06666666666666667]"
hcgnagpur_icu_mon--1_2022_5_10_18_30_2.jpeg,"[0.1921875, 0.22847222222222222, 0.1875, 0.1875]","[0.062890625, 0.4965277777777778, 0.12578125, 0.10694444444444444]","[0.25625, 0.49444444444444446, 0.096875, 0.09722222222222222]","[0.153125, 0.5722222222222222, 0.1109375, 0.05277777777777778]","[0.167578125, 0.7416666666666667, 0.21796875, 0.14166666666666666]","[0.245703125, 0.9020833333333333, 0.07421875, 0.07361111111111111]","[0.648046875, 0.19444444444444445, 0.68515625, 0.08611111111111111]","[0.656640625, 0.9138888888888889, 0.67578125, 0.07222222222222222]","[0.654296875, 0.7291666666666666, 0.67578125, 0.09444444444444444]"
hcgnagpur_icu_mon--402_2022_10_26_19_30_13.jpeg,"[0.221484375, 0.23541666666666666, 0.18828125, 0.20416666666666666]","[0.0734375, 0.5138888888888888, 0.1375, 0.10833333333333334]","[0.261328125, 0.50625, 0.10078125, 0.09861111111111111]","[0.152734375, 0.5861111111111111, 0.11015625, 0.05555555555555555]","[0.1546875, 0.7597222222222222, 0.215625, 0.1527777777777778]","[0.215625, 0.9229166666666667, 0.0796875, 0.07916666666666666]","[0.673046875, 0.1875, 0.64296875, 0.1388888888888889]","[0.62578125, 0.9263888888888889, 0.6453125, 0.07222222222222222]","[0.637890625, 0.7375, 0.65390625, 0.09166666666666666]"
hcgnagpur_icu_mon--401_2022_10_17_16_30_2.jpeg,"[0.158203125, 0.22013888888888888, 0.26171875, 0.19583333333333333]","[0.081640625, 0.49444444444444446, 0.13359375, 0.1]","[0.269140625, 0.49444444444444446, 0.09453125, 0.1]","[0.169140625, 0.5736111111111111, 0.10859375, 0.05277777777777778]","[0.185546875, 0.7451388888888889, 0.21328125, 0.14305555555555555]","[0.262109375, 0.9173611111111111, 0.06328125, 0.0763888888888889]","[0.654296875, 0.19236111111111112, 0.67265625, 0.09027777777777778]","[0.6703125, 0.94375, 0.6484375, 0.07361111111111111]","[0.666015625, 0.7451388888888889, 0.64609375, 0.11805555555555555]"
hcgnagpur_icu_mon--1_2022_5_19_20_30_1.jpeg,"[0.187890625, 0.2326388888888889, 0.16640625, 0.19305555555555556]","[0.0765625, 0.5027777777777778, 0.1359375, 0.09722222222222222]","[0.2625, 0.5006944444444444, 0.0953125, 0.09861111111111111]","[0.16171875, 0.5784722222222223, 0.109375, 0.05416666666666667]","[0.17734375, 0.7493055555555556, 0.215625, 0.14305555555555555]","[0.25703125, 0.9145833333333333, 0.071875, 0.07916666666666666]","[0.6515625, 0.19444444444444445, 0.675, 0.08611111111111111]","[0.665625, 0.9270833333333334, 0.653125, 0.07361111111111111]","[0.661328125, 0.7354166666666667, 0.66015625, 0.12638888888888888]"
hcgnagpur_icu_mon--401_2022_10_9_17_30_10.jpeg,"[0.20234375, 0.2361111111111111, 0.1890625, 0.2111111111111111]","[0.081640625, 0.5298611111111111, 0.13828125, 0.10972222222222222]","[0.269921875, 0.5243055555555556, 0.09609375, 0.10416666666666667]","[0.169140625, 0.6125, 0.11015625, 0.06111111111111111]","[0.18515625, 0.7993055555555556, 0.21875, 0.15416666666666667]","[0.26328125, 0.9618055555555556, 0.0765625, 0.07361111111111111]","[0.653515625, 0.19027777777777777, 0.65078125, 0.12222222222222222]",,"[0.668359375, 0.7805555555555556, 0.65546875, 0.11666666666666667]"
hcgnagpur_icu_mon--401_2022_10_13_11_30_2.jpeg,"[0.176953125, 0.22430555555555556, 0.27265625, 0.19583333333333333]","[0.0828125, 0.4986111111111111, 0.134375, 0.10277777777777777]","[0.27421875, 0.4965277777777778, 0.09375, 0.10138888888888889]","[0.169140625, 0.575, 0.11015625, 0.05555555555555555]","[0.212890625, 0.75, 0.15078125, 0.14166666666666666]","[0.253125, 0.9180555555555555, 0.0703125, 0.075]","[0.669921875, 0.15416666666666667, 0.64296875, 0.175]","[0.66953125, 0.9118055555555555, 0.64375, 0.10694444444444444]","[0.6671875, 0.7333333333333333, 0.6515625, 0.09444444444444444]"
